id	name	MESH	def
MONDO:0000940	trypanosomiasis	MESH:D014352	"""Infection with protozoa of the genus trypanosoma."" [MESH:D014352]"
MONDO:0000942	corneal disorder	MESH:D003316	"""A non-neoplastic or neoplastic disorder that affects the cornea. Representative examples include keratitis, bullous keratopathy, and squamous cell carcinoma."" [NCIT:P378]"
MONDO:0000945	venous insufficiency	MESH:D014689	"""Impaired venous blood flow or venous return (venous stasis), usually caused by inadequate venous valves. Venous insufficiency often occurs in the legs, and is associated with edema and sometimes with venous stasis ulcers at the ankle."" [MESH:D014689]"
MONDO:0000948	xerophthalmia	MESH:D014985	"""Dryness of the eye due to inadequate production of tears. Causes include vitamin A deficiency, Sjogren syndrome, rheumatoid arthritis, systemic lupus erythematosus, and scleroderma."" [NCIT:P378]"
MONDO:0000950	asthenopia	MESH:D001248	"""Term generally used to describe complaints related to refractive error, ocular muscle imbalance, including pain or aching around the eyes, burning and itchiness of the eyelids, ocular fatigue, and headaches."" [MESH:D001248]"
MONDO:0000958	neuroretinitis	MESH:D012173	"""Neuroretinitis is an inflammation of the neural retina and optic nerve. Pathology"
MONDO:0000960	diabetic peripheral angiopathy	MESH:D003925	"""Diabetic angiopathy is a form of angiopathy associated with diabetic complications."" [Wikipedia:Diabetic_angiopathy]"
MONDO:0000979	pinta disease	MESH:D010874	"""An endemic bacterial infection caused by Treponema carateum. It is manifested with chronic cutaneous lesions. The early lesions consist of papules and erythematous plaques. The late lesions consist of hypochromic, achromic, hyperpigmented and atrophic lesions. The late skin lesions may cause destruction of bones and cartilage and produce disfiguring changes."" [NCIT:C85011]"
MONDO:0000983	exhibitionism	MESH:D005084	"""A disorder characterized by recurrent sexual urges, fantasies, or behaviors involving the exposure of one's genitals to an unsuspecting stranger."" [NCIT:C94352]"
MONDO:0000984	thalassemia	MESH:D013789	"""An inherited blood disorder characterized by a decreased synthesis of one of the polypeptide chains that form hemoglobin. Anemia results from this abnormal hemoglobin formation."" [NCIT:P378]"
MONDO:0000986	pleurisy	MESH:D010998	"""Inflammation of the pleura. It is usually caused by infections. Chest pain while breathing or coughing is the presenting symptom."" [NCIT:C26860]"
MONDO:0000989	mumps infectious disease	MESH:D009107|MESH:D019351	"""A contagious viral infection caused by the mumps virus. Symptoms include swollen and tender parotid glands, fever, muscle aches and fatigue. Due to vaccination programs, mumps has become a rare disease."" [NCIT:C29888]"
MONDO:0000995	familial periodic paralysis	MESH:D010245	"""A group of genetic neurological disorders caused by mutations in genes involved in the sodium and calcium channels in nerve cells. It is characterized by episodes of muscle paralysis in which the affected muscles become flaccid and the deep tendon reflexes disappear. Between the episodes the affected muscles usually work normally."" [NCIT:C84709]"
MONDO:0001001	baritosis	MESH:C537080	"""A rare type of pneumoconiosis caused by long standing exposure to barium dust. It is characterized by the formation of fine dense lesions in the lung parenchyma. The lesions do not affect the lung function and disappear without treatment after the exposure to barium dust stops."" [NCIT:C34410]"
MONDO:0001008	blepharophimosis	MESH:D016569	"""The abnormal narrowness of the palpebral fissure in the horizontal direction caused by the lateral displacement of the medial canthi of the eyelids. (Dorland, 27th ed)"" [MESH:D016569]"
MONDO:0001011	breast cyst	MESH:D047688	"""A cystic lesion located in breast tissue."" [NCIT:P378]"
MONDO:0001020	amblyopia	MESH:D000550	"""Decreased vision that results from abnormal visual development."" [NCIT:C118764]"
MONDO:0001023	prolymphocytic leukemia	MESH:D015463	"""A mature B- or T- cell leukemia with progressive clinical course. It is characterized by the presence of medium-sized lymphocytes with visible nucleoli (prolymphocytes) in the peripheral blood, bone marrow, and spleen."" [NCIT:C3181]"
MONDO:0001029	Klippel-Feil syndrome	MESH:D007714	"""A congenital, musculoskeletal condition characterized by the fusion of at least two vertebrae of the neck. Common symptoms include a short neck, low hairline at the back of the head, and restricted mobility of the upper spine. This syndrome can cause chronic headaches as well as pain in both the neck and the back.Other features may involve various other body parts or systems. Sometimes, KFS occurs as a feature of another disorder or syndrome, such as Wildervanck syndrome or hemifacial microsomia. In these cases, people have the features of both KFS and the additional disorder. KFS may be caused by mutations in the GDF6 or GDF3 gene and inherited in an autosomal dominant manner; or, it may be caused by mutations in the MEOX1 gene and inherited in an autosomal recessive manner. Treatment is symptomatic and may include medications, surgery, and/or physical therapy."" [https://rarediseases.info.nih.gov/diseases/10280/klippel-feil-syndrome]"
MONDO:0001039	tonsillitis	MESH:D014069	"""Inflammation of the tonsillar tissue."" [NCIT:P378]"
MONDO:0001040	nasopharyngitis	MESH:D009304	"""An inflammatory process that affects the nasopharynx."" [NCIT:P378]"
MONDO:0001044	esophageal atresia	MESH:D004933	"""A congenital abnormality of the esophagus in which the upper esophagus ends as a blind pouch and does not connect with the lower esophagus; it is often accompanied by a tracheoesophageal fistula. Signs and symptoms in a newborn with this abnormality include excessive salivation, choking, coughing, and the development of cyanosis and respiratory distress when fed."" [NCIT:P378]"
MONDO:0001045	intestinal atresia	MESH:D007409	"""A congenital malformation characterized by the absence of a normal opening in a part of the intestine. It can occur either in the small or the large intestine."" [NCIT:P378]"
MONDO:0001046	imperforate anus	MESH:D001006	"""A congenital birth defect characterized by the absence of a normal anal opening. It may be associated with other congenital abnormalities."" [NCIT:P378]"
MONDO:0001068	osteomalacia	MESH:D010018	"""A metabolic bone disease that results from either a deficiency in vitamin D, or an abnormality in the metabolism of vitamin D, or a deficiency of calcium in the diet. The most common symptoms are bone pain and muscle weakness. When it occurs in children it is commonly referred to as rickets. (Diagnostic Surgical Pathology, 3rd ed.) --2003"" [NCIT:P378]"
MONDO:0001071	intellectual disability	MESH:D008607	"""A broad category of disorders characterized by an impairment to the intelligence an individual possesses. These impairments can result from trauma, birth, or disease and are not restricted to any particular age group."" [NCIT:C97250]"
MONDO:0001075	steatorrhea	MESH:D045602	"""A finding of an excessive amount of fat in the stool."" [NCIT:P378]"
MONDO:0001076	glucose intolerance	MESH:D018149	"""The inability to regulate blood glucose levels resulting in hyperglycemia."" [NCIT:P378]"
MONDO:0001078	tropical sprue	MESH:D013182	"""A rare disorder of the digestive tract characterized by malabsorption and anemia. It is likely caused by infection leading to small intestinal mucosal injury, bacterial overgrowth and inflammatory changes. It is most prevalent in residents and visitors to tropical and subtropical climates. Clinical signs include anorexia, abdominal bloating, diarrhea and weight loss. Clinical course may progress to deficiencies of folate, vitamin B12 and iron. Prognosis is favorable with nutrient replacement and antibiotic therapy, however relapses are common."" [NCIT:P378]"
MONDO:0001083	Fanconi renotubular syndrome	MESH:D005198	"""A genetic or acquired disorder characterized by impairment of the function of the proximal tubules of the kidney. It results in decreased reabsorption of electrolytes, glucose, amino acids, and other nutrients."" [NCIT:C3034]"
MONDO:0001085	interstitial nephritis	MESH:D009395	"""Inflammation of the renal tubules and supporting tissues of the kidney."" [NCIT:P378]"
MONDO:0001087	schizotypal personality disorder	MESH:D012569	"""A disorder characterized by an enduring pattern of inability to establish close relationships coupled with cognitive or perceptual distortions, odd beliefs and speech, and eccentric behavior and appearance."" [NCIT:P378]"
MONDO:0001098	separation anxiety disorder	MESH:D001010	"""An anxiety disorder characterized by recurrent excessive distress due to fear of separation from the home or from major attachment figures; the distress is developmentally inappropriate and causes impairment in social, academic, or other areas of functioning."" [NCIT:C35014]"
MONDO:0001099	lactocele	MESH:C535998	"""Single or multiple, milk-containing nodules in the breast. It is caused by obstruction of the breast ducts during lactation. Needle aspiration of the milk is the treatment of choice."" [NCIT:C3515]"
MONDO:0001103	giardiasis	MESH:D005873	"""An infection of the small intestine caused by the flagellated protozoan giardia lamblia. It is spread via contaminated food and water and by direct person-to-person contact."" [MESH:D005873]"
MONDO:0001105	renal hypertension	MESH:D006977	"""Hypertension caused by the kidney's hormonal response to narrowing or occlusion of the renal arteries."" [Wikipedia:Renovascular_hypertension]"
MONDO:0001106	kidney failure	MESH:D051437	"""An acute or chronic condition that is characterized by the inability of the kidneys to adequately filter the blood."" [NCIT:P378]"
MONDO:0001109	petrositis	MESH:D059270	"""Inflammation of petrous bone."" [MESH:D059270]"
MONDO:0001116	mesenteric lymphadenitis	MESH:D008640	"""Inflammation of the mesenteric lymph nodes."" [NCIT:P378]"
MONDO:0001117	methemoglobinemia	MESH:D008708	"""An inherited or acquired condition characterized by abnormally increased levels of methemoglobin in the blood."" [NCIT:C34817]"
MONDO:0001119	premature menopause	MESH:D008594	"""Cessation of menstruation before the age of 40. Symptoms include hot flashes, night sweats, mood swings, and decreased sex drive."" [NCIT:C80099]"
MONDO:0001121	frontal sinusitis	MESH:D015522	"""An acute or chronic inflammatory process affecting the mucous membrane of the frontal sinus."" [NCIT:P378]"
MONDO:0001126	gastric ulcer	MESH:D013276	"""An ulcerated lesion in the mucosal surface of the stomach. It may progress to involve the deeper layers of the gastric wall."" [NCIT:P378]"
MONDO:0001132	sexual sadism disorder	MESH:D012448	"""A disorder characterized by recurrent sexual urges, fantasies, or behaviors involving acts (real, not simulated) in which the psychological or physical suffering of a victim is sexually exciting to the individual."" [NCIT:C94358]"
MONDO:0001134	essential hypertension	MESH:D000075222	"""Hypertension that presents without an identifiable cause."" [NCIT:P378]"
MONDO:0001135	voyeurism	MESH:D014843	"""A disorder characterized by recurrent sexual urges, fantasies, or behaviors involving observing an unsuspecting person who is naked, disrobing, or engaging in sexual activity."" [NCIT:P378]"
MONDO:0001139	sexual masochism disorder	MESH:D008398	"""A disorder characterized by recurrent sexual urges, fantasies, or behaviors involving the act (real, not simulated) of being humiliated, beaten, bound, or otherwise made to suffer."" [NCIT:C94356]"
